lat,lon,dominant_class,wooded_frac,cleared_frac,water_frac,n_px
37.334825,-86.199073,wooded,1.0,0.0,0.0,527
37.334826,-86.192269,cleared,0.0,1.0,0.0,729
37.334826,-86.191651,cleared,0.0,1.0,0.0,590
37.334826,-86.191032,cleared,0.0,1.0,0.0,729
37.334826,-86.185466,wooded,0.987,0.013,0.0,551
37.334826,-86.18361,cleared,0.0,0.901,0.099,548
37.334826,-86.182373,cleared,0.0,1.0,0.0,424
37.334826,-86.181136,cleared,0.0,1.0,0.0,728
37.334826,-86.180518,cleared,0.0,1.0,0.0,729
37.334826,-86.1799,cleared,0.0,1.0,0.0,715
37.334825,-86.178044,cleared,0.0,1.0,0.0,729
37.334825,-86.177426,cleared,0.0,1.0,0.0,623
37.334825,-86.176807,cleared,0.0,1.0,0.0,622
37.334825,-86.176189,cleared,0.0,1.0,0.0,727
37.334825,-86.17557,cleared,0.0,1.0,0.0,566
37.334825,-86.174952,cleared,0.0,1.0,0.0,663
37.334825,-86.171859,cleared,0.012,0.984,0.004,560
37.334825,-86.170622,cleared,0.077,0.923,0.0,547
37.334822,-86.156397,cleared,0.0,0.948,0.052,597
37.334819,-86.148357,cleared,0.0,1.0,0.0,616
37.334813,-86.133513,cleared,0.0,1.0,0.0,676
37.334331,-86.20402,wooded,1.0,0.0,0.0,622
37.334331,-86.203402,wooded,1.0,0.0,0.0,522
37.334331,-86.202783,wooded,1.0,0.0,0.0,688
37.334331,-86.202165,cleared,0.22,0.776,0.003,599
37.334331,-86.200928,cleared,0.0,1.0,0.0,624
37.334331,-86.20031,cleared,0.0,1.0,0.0,729
37.334331,-86.199691,cleared,0.0,1.0,0.0,605
37.334332,-86.193506,cleared,0.227,0.416,0.357,515
37.334332,-86.192269,cleared,0.0,1.0,0.0,729
37.334332,-86.191032,cleared,0.0,1.0,0.0,703
37.334332,-86.190414,cleared,0.0,1.0,0.0,603
37.334332,-86.189795,cleared,0.0,1.0,0.0,547
37.334332,-86.18361,cleared,0.12,0.869,0.01,590
37.334332,-86.182992,cleared,0.0,1.0,0.0,641
37.334332,-86.182374,cleared,0.0,1.0,0.0,651
37.334332,-86.180518,cleared,0.0,1.0,0.0,528
37.334332,-86.179281,cleared,0.028,0.972,0.0,534
37.334332,-86.178044,cleared,0.0,0.983,0.017,595
37.334331,-86.177426,cleared,0.0,1.0,0.0,729
37.334331,-86.176807,cleared,0.0,1.0,0.0,705
37.334331,-86.176189,cleared,0.0,1.0,0.0,635
37.334331,-86.17557,cleared,0.0,1.0,0.0,665
37.334331,-86.174952,cleared,0.0,1.0,0.0,614
37.334331,-86.174333,cleared,0.0,1.0,0.0,592
37.334331,-86.173715,cleared,0.0,1.0,0.0,535
37.334331,-86.171859,cleared,0.0,0.964,0.036,533
37.334331,-86.170622,cleared,0.409,0.591,0.0,470
37.33433,-86.165056,cleared,0.188,0.756,0.056,410
37.334329,-86.162582,cleared,0.0,1.0,0.0,606
37.334325,-86.148357,cleared,0.0,1.0,0.0,615
37.334325,-86.14712,cleared,0.155,0.845,0.0,523
37.334323,-86.142791,cleared,0.004,0.996,0.0,527
37.334319,-86.131658,cleared,0.0,1.0,0.0,645
37.334318,-86.130421,cleared,0.0,1.0,0.0,614
37.333837,-86.206494,wooded,1.0,0.0,0.0,535
37.333837,-86.205876,wooded,1.0,0.0,0.0,604
37.333837,-86.203402,wooded,1.0,0.0,0.0,685
37.333837,-86.202783,cleared,0.146,0.854,0.0,444
37.333837,-86.202165,cleared,0.0,1.0,0.0,634
37.333837,-86.201546,cleared,0.0,0.979,0.021,612
37.333837,-86.200309,cleared,0.0,0.999,0.001,682
37.333837,-86.199691,cleared,0.236,0.764,0.0,474
37.333838,-86.192269,cleared,0.0,1.0,0.0,684
37.333838,-86.191651,cleared,0.0,1.0,0.0,670
37.333838,-86.182992,wooded,0.941,0.059,0.0,527
37.333838,-86.182374,wooded,0.997,0.003,0.0,610
37.333838,-86.181137,cleared,0.374,0.626,0.0,673
37.333838,-86.1799,cleared,0.0,1.0,0.0,566
37.333838,-86.177426,cleared,0.0,1.0,0.0,613
37.333838,-86.176807,cleared,0.0,1.0,0.0,729
37.333837,-86.17557,cleared,0.0,1.0,0.0,617
37.333837,-86.174333,cleared,0.0,1.0,0.0,575
37.333837,-86.173715,cleared,0.0,1.0,0.0,528
37.333837,-86.171859,cleared,0.0,0.997,0.003,587
37.333837,-86.171241,cleared,0.422,0.53,0.047,509
37.333836,-86.166912,cleared,0.355,0.645,0.0,265
37.333836,-86.163819,cleared,0.0,1.0,0.0,726
37.333836,-86.163201,cleared,0.0,1.0,0.0,705
37.333835,-86.160727,cleared,0.108,0.846,0.046,351
37.333832,-86.150831,cleared,0.0,0.996,0.004,536
37.333831,-86.147739,cleared,0.0,1.0,0.0,623
37.333831,-86.145883,cleared,0.0,1.0,0.0,623
37.333831,-86.145265,cleared,0.017,0.983,0.0,544
37.333342,-86.208968,wooded,0.92,0.068,0.012,503
37.333343,-86.207113,wooded,1.0,0.0,0.0,698
37.333343,-86.206494,wooded,0.892,0.108,0.0,660
37.333343,-86.20402,wooded,1.0,0.0,0.0,685
37.333343,-86.203402,wooded,1.0,0.0,0.0,680
37.333343,-86.202783,cleared,0.116,0.884,0.0,679
37.333343,-86.202165,cleared,0.0,1.0,0.0,654
37.333343,-86.201546,cleared,0.0,1.0,0.0,580
37.333343,-86.200928,cleared,0.0,0.997,0.003,613
37.333343,-86.200309,cleared,0.0,0.967,0.033,424
37.333344,-86.192269,cleared,0.0,1.0,0.0,699
37.333344,-86.191651,cleared,0.0,1.0,0.0,729
37.333344,-86.190414,cleared,0.0,1.0,0.0,613
37.333344,-86.185466,cleared,0.0,1.0,0.0,539
37.333344,-86.182374,wooded,1.0,0.0,0.0,592
37.333344,-86.181137,wooded,0.523,0.477,0.0,639
37.333344,-86.180518,cleared,0.0,1.0,0.0,611
37.333344,-86.1799,cleared,0.0,1.0,0.0,604
37.333344,-86.178663,wooded,0.645,0.355,0.0,504
37.333344,-86.176807,cleared,0.0,1.0,0.0,723
37.333344,-86.176189,cleared,0.0,1.0,0.0,727
37.333344,-86.17557,cleared,0.0,1.0,0.0,715
37.333343,-86.174333,cleared,0.0,1.0,0.0,517
37.333343,-86.172478,cleared,0.0,1.0,0.0,553
37.333343,-86.171859,cleared,0.0,1.0,0.0,624
37.333343,-86.171241,cleared,0.059,0.932,0.01,631
37.333343,-86.168767,cleared,0.165,0.792,0.043,279
37.333342,-86.165056,cleared,0.0,1.0,0.0,687
37.333342,-86.164438,cleared,0.0,1.0,0.0,649
37.333342,-86.163819,cleared,0.0,1.0,0.0,723
37.333342,-86.163201,cleared,0.002,0.998,0.0,518
37.333339,-86.15145,cleared,0.0,0.978,0.022,553
37.333339,-86.150831,cleared,0.0,1.0,0.0,571
37.333338,-86.149594,cleared,0.0,1.0,0.0,693
37.333338,-86.148357,cleared,0.0,1.0,0.0,631
37.333338,-86.147739,cleared,0.0,1.0,0.0,646
37.333337,-86.14712,cleared,0.287,0.713,0.0,544
37.333337,-86.145883,cleared,0.0,1.0,0.0,697
37.332849,-86.207112,cleared,0.069,0.913,0.018,554
37.332849,-86.206494,cleared,0.023,0.977,0.0,695
37.332849,-86.205876,cleared,0.0,1.0,0.0,729
37.332849,-86.205257,cleared,0.01,0.99,0.0,683
37.332849,-86.204639,cleared,0.21,0.79,0.0,667
37.332849,-86.20402,wooded,0.661,0.339,0.0,669
37.332849,-86.203402,wooded,0.589,0.396,0.015,593
37.332849,-86.202783,cleared,0.162,0.71,0.128,531
37.33285,-86.192888,cleared,0.064,0.562,0.374,559
37.33285,-86.191651,cleared,0.0,1.0,0.0,696
37.33285,-86.190414,cleared,0.0,1.0,0.0,605
37.33285,-86.182992,wooded,1.0,0.0,0.0,668
37.33285,-86.182374,wooded,1.0,0.0,0.0,634
37.33285,-86.181755,wooded,1.0,0.0,0.0,581
37.33285,-86.180518,cleared,0.189,0.811,0.0,694
37.33285,-86.1799,cleared,0.0,1.0,0.0,620
37.33285,-86.179281,cleared,0.0,1.0,0.0,564
37.33285,-86.178663,cleared,0.45,0.55,0.0,500
37.33285,-86.176189,cleared,0.0,1.0,0.0,576
37.33285,-86.17557,cleared,0.0,1.0,0.0,622
37.33285,-86.174952,cleared,0.0,1.0,0.0,729
37.33285,-86.174333,cleared,0.0,1.0,0.0,677
37.33285,-86.173715,cleared,0.0,1.0,0.0,644
37.332849,-86.173097,cleared,0.0,1.0,0.0,640
37.332849,-86.171241,cleared,0.0,1.0,0.0,729
37.332849,-86.166912,cleared,0.0,0.983,0.017,518
37.332848,-86.166293,cleared,0.0,1.0,0.0,706
37.332848,-86.165675,cleared,0.139,0.861,0.0,631
37.332848,-86.165056,cleared,0.391,0.609,0.0,560
37.332848,-86.164438,cleared,0.153,0.847,0.0,633
37.332848,-86.163819,cleared,0.138,0.862,0.0,594
37.332846,-86.154542,cleared,0.012,0.988,0.0,603
37.332845,-86.15145,cleared,0.0,0.919,0.081,603
37.332844,-86.149595,cleared,0.0,1.0,0.0,672
37.332844,-86.148976,cleared,0.0,1.0,0.0,726
37.332844,-86.148358,cleared,0.0,1.0,0.0,627
37.332339,-86.251642,cleared,0.0,1.0,0.0,729
37.332354,-86.210205,water,0.008,0.438,0.555,640
37.332354,-86.209586,cleared,0.0,1.0,0.0,687
37.332355,-86.205875,cleared,0.0,0.977,0.023,640
37.332355,-86.205257,cleared,0.0,1.0,0.0,665
37.332355,-86.202783,cleared,0.0,1.0,0.0,633
37.332356,-86.202165,cleared,0.0,1.0,0.0,668
37.332356,-86.201546,cleared,0.0,1.0,0.0,497
37.332356,-86.191651,cleared,0.0,1.0,0.0,684
37.332356,-86.191032,cleared,0.0,1.0,0.0,659
37.332356,-86.189795,cleared,0.268,0.732,0.0,522
37.332356,-86.184848,cleared,0.074,0.926,0.0,420
37.332356,-86.182992,wooded,1.0,0.0,0.0,561
37.332356,-86.1799,wooded,0.774,0.226,0.0,487
37.332356,-86.174334,cleared,0.0,1.0,0.0,617
37.332356,-86.173715,cleared,0.0,1.0,0.0,614
37.332356,-86.173097,cleared,0.0,1.0,0.0,660
37.332355,-86.170004,water,0.0,0.458,0.542,489
37.332355,-86.168767,cleared,0.274,0.726,0.0,563
37.332355,-86.168149,cleared,0.45,0.55,0.0,607
37.332355,-86.16753,wooded,0.541,0.459,0.0,569
37.332355,-86.166912,cleared,0.071,0.872,0.057,577
37.332355,-86.166293,wooded,0.671,0.329,0.0,477
37.332352,-86.15578,cleared,0.0,1.0,0.0,473
37.332351,-86.152687,cleared,0.0,1.0,0.0,523
37.332351,-86.152069,cleared,0.0,0.994,0.006,617
37.332351,-86.15145,cleared,0.0,0.983,0.017,579
37.332351,-86.150213,cleared,0.35,0.65,0.0,346
37.33235,-86.149595,cleared,0.154,0.735,0.112,358
37.33235,-86.147739,cleared,0.009,0.991,0.0,646
37.332349,-86.146502,cleared,0.0,1.0,0.0,486
37.332349,-86.145884,cleared,0.0,1.0,0.0,520
37.332349,-86.145266,cleared,0.0,0.97,0.03,535
37.332348,-86.144029,cleared,0.0,0.909,0.091,449
37.332348,-86.14341,cleared,0.143,0.714,0.143,294
37.33186,-86.210205,cleared,0.0,0.885,0.115,694
37.331861,-86.209586,cleared,0.0,1.0,0.0,644
37.331861,-86.208968,cleared,0.0,1.0,0.0,667
37.331861,-86.208349,cleared,0.245,0.755,0.0,587
37.331861,-86.207731,wooded,0.611,0.389,0.0,558
37.331861,-86.206494,cleared,0.294,0.381,0.326,402
37.331861,-86.20402,cleared,0.0,1.0,0.0,656
37.331862,-86.203401,cleared,0.0,1.0,0.0,712
37.331862,-86.200928,cleared,0.0,1.0,0.0,656
37.331863,-86.191651,cleared,0.0,0.839,0.161,492
37.331863,-86.191032,cleared,0.0,1.0,0.0,633
37.331863,-86.189795,wooded,0.524,0.476,0.0,458
37.331863,-86.184229,wooded,0.988,0.012,0.0,428
37.331863,-86.183611,wooded,1.0,0.0,0.0,581
37.331863,-86.182992,wooded,1.0,0.0,0.0,674
37.331862,-86.181137,wooded,1.0,0.0,0.0,557
37.331862,-86.1799,cleared,0.298,0.702,0.0,550
37.331862,-86.179281,cleared,0.309,0.691,0.0,538
37.331858,-86.153306,cleared,0.0,0.986,0.014,586
37.331857,-86.152687,cleared,0.0,0.998,0.002,546
37.331857,-86.152069,cleared,0.0,0.962,0.038,658
37.331857,-86.149595,wooded,0.707,0.293,0.0,352
37.331856,-86.148977,wooded,1.0,0.0,0.0,460
37.331856,-86.147121,cleared,0.434,0.566,0.0,429
37.331856,-86.146503,cleared,0.0,0.973,0.027,550
37.331855,-86.144647,cleared,0.0,1.0,0.0,473
37.331855,-86.144029,cleared,0.0,1.0,0.0,523
37.331854,-86.14341,cleared,0.0,1.0,0.0,574
37.331366,-86.210823,water,0.0,0.385,0.615,600
37.331367,-86.210204,cleared,0.0,1.0,0.0,716
37.331367,-86.209586,cleared,0.0,1.0,0.0,622
37.331367,-86.208967,cleared,0.0,1.0,0.0,609
37.331367,-86.208349,cleared,0.0,1.0,0.0,622
37.331367,-86.207731,cleared,0.0,1.0,0.0,612
37.331367,-86.207112,cleared,0.076,0.924,0.0,473
37.331368,-86.202783,cleared,0.0,1.0,0.0,544
37.331368,-86.202164,cleared,0.0,1.0,0.0,597
37.331368,-86.201546,cleared,0.0,1.0,0.0,596
37.331368,-86.200927,cleared,0.0,1.0,0.0,645
37.331369,-86.191032,cleared,0.0,1.0,0.0,705
37.331369,-86.190414,cleared,0.0,1.0,0.0,622
37.331369,-86.180518,wooded,1.0,0.0,0.0,652
37.331369,-86.1799,wooded,0.539,0.461,0.0,571
37.331368,-86.179281,cleared,0.014,0.986,0.0,591
37.331368,-86.178663,wooded,0.582,0.418,0.0,512
37.331368,-86.178044,wooded,1.0,0.0,0.0,690
37.331364,-86.155161,cleared,0.002,0.998,0.0,432
37.331364,-86.153925,cleared,0.0,0.969,0.031,487
37.331364,-86.153306,cleared,0.0,1.0,0.0,606
37.331363,-86.152069,cleared,0.0,0.984,0.016,640
37.331363,-86.151451,cleared,0.0,0.996,0.004,507
37.331361,-86.145885,wooded,0.652,0.348,0.0,339
37.331361,-86.145266,cleared,0.0,1.0,0.0,660
37.331361,-86.144648,cleared,0.0,1.0,0.0,568
37.331361,-86.144029,cleared,0.0,1.0,0.0,570
37.331361,-86.143411,cleared,0.0,1.0,0.0,618
37.33136,-86.142792,cleared,0.0,1.0,0.0,563
37.33136,-86.142174,cleared,0.0,1.0,0.0,543
37.33136,-86.140937,cleared,0.0,0.96,0.04,274
37.33087,-86.2201,cleared,0.43,0.521,0.049,407
37.330873,-86.210823,cleared,0.0,0.593,0.407,674
37.330873,-86.210204,cleared,0.0,1.0,0.0,623
37.330873,-86.209586,cleared,0.0,1.0,0.0,728
37.330873,-86.208349,cleared,0.008,0.992,0.0,479
37.330873,-86.207112,cleared,0.0,1.0,0.0,525
37.330874,-86.205257,cleared,0.161,0.833,0.005,570
37.330874,-86.204638,cleared,0.0,0.675,0.325,649
37.330874,-86.20402,cleared,0.0,0.51,0.49,621
37.330874,-86.201546,cleared,0.0,1.0,0.0,618
37.330874,-86.200927,cleared,0.0,1.0,0.0,565
37.330874,-86.200309,cleared,0.0,1.0,0.0,505
37.330875,-86.19598,cleared,0.0,1.0,0.0,711
37.330875,-86.194743,wooded,1.0,0.0,0.0,536
37.330875,-86.192887,cleared,0.469,0.531,0.0,493
37.330875,-86.191032,cleared,0.0,0.962,0.038,601
37.330875,-86.184229,cleared,0.491,0.509,0.0,591
37.330875,-86.183611,wooded,1.0,0.0,0.0,541
37.330875,-86.180518,wooded,1.0,0.0,0.0,675
37.330875,-86.1799,wooded,0.564,0.436,0.0,605
37.330875,-86.179281,cleared,0.0,1.0,0.0,729
37.330875,-86.178045,cleared,0.248,0.752,0.0,633
37.330873,-86.16382,wooded,1.0,0.0,0.0,659
37.33087,-86.152688,cleared,0.0,1.0,0.0,684
37.330868,-86.146503,cleared,0.058,0.942,0.0,414
37.330867,-86.144029,cleared,0.0,1.0,0.0,610
37.330867,-86.143411,cleared,0.0,1.0,0.0,544
37.330866,-86.142793,cleared,0.0,1.0,0.0,479
37.330866,-86.141556,cleared,0.0,1.0,0.0,572
37.330865,-86.140319,wooded,0.653,0.347,0.0,366
37.330865,-86.139082,wooded,0.509,0.484,0.007,407
37.330377,-86.220099,cleared,0.0,0.962,0.038,573
37.330377,-86.219481,wooded,0.596,0.404,0.0,493
37.330379,-86.211441,water,0.363,0.145,0.492,587
37.330379,-86.210823,cleared,0.0,0.877,0.123,685
37.330379,-86.209586,cleared,0.0,1.0,0.0,687
37.330379,-86.208967,cleared,0.0,1.0,0.0,684
37.330379,-86.207112,cleared,0.0,1.0,0.0,602
37.33038,-86.204638,cleared,0.447,0.553,0.0,613
37.33038,-86.20402,cleared,0.008,0.992,0.0,716
37.33038,-86.203401,cleared,0.0,0.999,0.001,724
37.33038,-86.202783,cleared,0.0,0.742,0.258,635
37.33038,-86.199072,cleared,0.0,1.0,0.0,548
37.330381,-86.198454,cleared,0.126,0.874,0.0,540
37.330381,-86.192269,cleared,0.0,1.0,0.0,729
37.330381,-86.184848,cleared,0.0,1.0,0.0,590
37.330381,-86.180518,wooded,1.0,0.0,0.0,679
37.330381,-86.1799,wooded,0.855,0.145,0.0,593
37.330376,-86.152688,cleared,0.0,0.936,0.064,470
37.330373,-86.143411,cleared,0.0,1.0,0.0,622
37.330372,-86.141556,cleared,0.092,0.908,0.0,564
37.33037,-86.137227,cleared,0.334,0.543,0.123,293
37.33037,-86.136608,cleared,0.379,0.577,0.044,478
37.33037,-86.13599,cleared,0.258,0.734,0.008,515
37.33037,-86.135371,cleared,0.118,0.847,0.034,406
37.329883,-86.220099,cleared,0.065,0.897,0.039,493
37.329885,-86.211441,water,0.185,0.092,0.723,600
37.329885,-86.210822,cleared,0.0,0.993,0.007,709
37.329885,-86.209586,cleared,0.0,1.0,0.0,642
37.329885,-86.208967,cleared,0.0,1.0,0.0,624
37.329885,-86.20773,cleared,0.0,1.0,0.0,493
37.329886,-86.207112,cleared,0.0,1.0,0.0,600
37.329886,-86.203401,cleared,0.0,1.0,0.0,658
37.329886,-86.202783,cleared,0.0,1.0,0.0,729
37.329886,-86.202164,cleared,0.0,0.999,0.001,727
37.329886,-86.201546,water,0.0,0.478,0.522,579
37.329887,-86.198453,cleared,0.0,1.0,0.0,437
37.329887,-86.197835,cleared,0.0,1.0,0.0,556
37.329887,-86.196598,wooded,1.0,0.0,0.0,583
37.329887,-86.194124,wooded,0.881,0.119,0.0,572
37.329887,-86.192269,cleared,0.0,1.0,0.0,729
37.329887,-86.184229,cleared,0.0,1.0,0.0,614
37.329879,-86.143412,cleared,0.0,1.0,0.0,634
37.329879,-86.142793,cleared,0.0,1.0,0.0,457
37.329878,-86.140319,wooded,0.889,0.111,0.0,504
37.329878,-86.139701,cleared,0.026,0.974,0.0,496
37.329877,-86.138464,cleared,0.0,1.0,0.0,625
37.329877,-86.137846,cleared,0.056,0.944,0.0,620
37.329876,-86.135372,cleared,0.0,1.0,0.0,489
37.329389,-86.220717,wooded,0.896,0.102,0.002,569
37.329389,-86.220099,wooded,0.932,0.046,0.022,543
37.329391,-86.211441,water,0.004,0.32,0.677,541
37.329391,-86.210822,cleared,0.0,1.0,0.0,729
37.329391,-86.209585,cleared,0.0,1.0,0.0,703
37.329391,-86.208967,cleared,0.0,1.0,0.0,607
37.329392,-86.205875,cleared,0.0,1.0,0.0,608
37.329392,-86.202164,cleared,0.0,1.0,0.0,605
37.329392,-86.201546,cleared,0.0,0.939,0.061,674
37.329393,-86.19969,cleared,0.0,1.0,0.0,424
37.329393,-86.199072,cleared,0.0,1.0,0.0,463
37.329393,-86.197835,cleared,0.0,1.0,0.0,521
37.329393,-86.197216,cleared,0.414,0.586,0.0,498
37.329393,-86.196598,wooded,1.0,0.0,0.0,584
37.329393,-86.19598,wooded,0.924,0.076,0.0,422
37.329393,-86.195361,wooded,0.689,0.311,0.0,412
37.329393,-86.192887,cleared,0.0,1.0,0.0,705
37.329393,-86.192269,cleared,0.0,1.0,0.0,729
37.329393,-86.19165,cleared,0.0,0.796,0.204,588
37.329385,-86.143412,cleared,0.0,1.0,0.0,629
37.329384,-86.140938,cleared,0.0,0.968,0.032,472
37.329383,-86.139083,cleared,0.417,0.583,0.0,513
37.329382,-86.135372,cleared,0.0,1.0,0.0,617
37.329382,-86.134754,cleared,0.0,1.0,0.0,553
37.328894,-86.224428,wooded,1.0,0.0,0.0,557
37.328894,-86.223809,wooded,1.0,0.0,0.0,480
37.328895,-86.221336,wooded,1.0,0.0,0.0,622
37.328895,-86.220717,wooded,1.0,0.0,0.0,586
37.328897,-86.211441,water,0.0,0.493,0.507,651
37.328897,-86.210822,cleared,0.0,1.0,0.0,729
37.328897,-86.209585,cleared,0.0,1.0,0.0,729
37.328898,-86.208967,wooded,0.641,0.359,0.0,565
37.328898,-86.205256,cleared,0.066,0.934,0.0,558
37.328899,-86.201545,cleared,0.0,1.0,0.0,430
37.328899,-86.200927,cleared,0.0,0.619,0.381,454
37.328899,-86.200309,water,0.0,0.314,0.686,456
37.328899,-86.19969,cleared,0.0,0.996,0.004,473
37.328899,-86.199072,cleared,0.0,1.0,0.0,553
37.328899,-86.198453,cleared,0.0,1.0,0.0,514
37.328899,-86.197835,cleared,0.0,1.0,0.0,464
37.328899,-86.197216,cleared,0.0,1.0,0.0,431
37.328899,-86.194743,cleared,0.0,1.0,0.0,513
37.328899,-86.194124,cleared,0.0,1.0,0.0,724
37.328899,-86.193506,cleared,0.0,1.0,0.0,729
37.328899,-86.192887,cleared,0.0,1.0,0.0,729
37.328891,-86.141557,cleared,0.0,0.958,0.042,642
37.32889,-86.140938,cleared,0.0,1.0,0.0,680
37.32889,-86.14032,cleared,0.0,0.988,0.012,574
37.32889,-86.139702,cleared,0.051,0.877,0.072,489
37.328889,-86.136609,cleared,0.0,1.0,0.0,662
37.328888,-86.135372,cleared,0.0,1.0,0.0,622
37.328888,-86.134754,cleared,0.0,1.0,0.0,567
37.328887,-86.134136,cleared,0.0,1.0,0.0,587
37.328398,-86.229375,wooded,1.0,0.0,0.0,420
37.328398,-86.228757,wooded,1.0,0.0,0.0,501
37.328399,-86.228138,wooded,1.0,0.0,0.0,531
37.328401,-86.221954,wooded,1.0,0.0,0.0,598
37.328403,-86.21144,water,0.0,0.451,0.549,656
37.328403,-86.210822,cleared,0.0,1.0,0.0,722
37.328403,-86.210204,cleared,0.0,1.0,0.0,637
37.328404,-86.209585,cleared,0.0,1.0,0.0,602
37.328404,-86.208967,wooded,0.641,0.359,0.0,549
37.328404,-86.208348,wooded,1.0,0.0,0.0,597
37.328404,-86.207111,wooded,0.782,0.218,0.0,593
37.328405,-86.201545,cleared,0.341,0.659,0.0,405
37.328405,-86.198453,cleared,0.0,0.998,0.002,571
37.328405,-86.195979,cleared,0.0,1.0,0.0,729
37.328405,-86.193506,cleared,0.0,1.0,0.0,676
37.328406,-86.19165,wooded,0.56,0.285,0.155,452
37.328398,-86.144031,cleared,0.0,1.0,0.0,657
37.328397,-86.143412,cleared,0.0,1.0,0.0,701
37.328397,-86.142176,cleared,0.0,1.0,0.0,355
37.328397,-86.141557,cleared,0.0,0.937,0.063,571
37.328396,-86.14032,cleared,0.0,1.0,0.0,522
37.328396,-86.139083,cleared,0.0,0.977,0.023,521
37.328395,-86.138465,cleared,0.142,0.808,0.05,543
37.328394,-86.135373,cleared,0.0,1.0,0.0,559
37.328394,-86.134136,cleared,0.0,1.0,0.0,588
37.327905,-86.226283,wooded,0.998,0.0,0.002,491
37.327906,-86.225664,wooded,1.0,0.0,0.0,583
37.327906,-86.225046,wooded,1.0,0.0,0.0,598
37.327906,-86.224427,cleared,0.488,0.512,0.0,475
37.327906,-86.22319,cleared,0.004,0.974,0.023,569
37.327907,-86.221954,wooded,0.93,0.07,0.0,486
37.327907,-86.221335,wooded,1.0,0.0,0.0,472
37.327909,-86.21144,water,0.0,0.461,0.539,568
37.327909,-86.210822,cleared,0.0,0.978,0.022,716
37.32791,-86.210203,cleared,0.0,1.0,0.0,703
37.32791,-86.209585,cleared,0.0,1.0,0.0,597
37.32791,-86.208348,wooded,1.0,0.0,0.0,572
37.327911,-86.204019,cleared,0.0,1.0,0.0,602
37.327911,-86.201545,wooded,0.827,0.173,0.0,428
37.327911,-86.200927,cleared,0.0,0.903,0.097,372
37.327911,-86.200308,cleared,0.0,0.998,0.002,469
37.327904,-86.144031,cleared,0.0,1.0,0.0,627
37.327904,-86.143413,cleared,0.026,0.974,0.0,699
37.327903,-86.142794,cleared,0.0,1.0,0.0,490
37.327903,-86.142176,cleared,0.0,0.954,0.046,367
37.327902,-86.139084,cleared,0.0,1.0,0.0,535
37.327901,-86.137847,cleared,0.0,0.943,0.057,631
37.327901,-86.137228,cleared,0.366,0.545,0.089,483
37.327901,-86.135992,cleared,0.0,1.0,0.0,624
37.3279,-86.134755,cleared,0.0,1.0,0.0,572
37.327412,-86.226282,wooded,1.0,0.0,0.0,513
37.327412,-86.224427,wooded,1.0,0.0,0.0,503
37.327412,-86.223809,cleared,0.109,0.891,0.0,238
37.327413,-86.222572,cleared,0.0,0.932,0.068,547
37.327415,-86.21144,cleared,0.178,0.572,0.25,488
37.327416,-86.210822,cleared,0.0,0.774,0.226,680
37.327416,-86.210203,cleared,0.0,1.0,0.0,729
37.327416,-86.208966,cleared,0.264,0.736,0.0,624
37.327416,-86.208348,wooded,1.0,0.0,0.0,718
37.327416,-86.207729,wooded,1.0,0.0,0.0,697
37.327416,-86.207111,wooded,1.0,0.0,0.0,567
37.327417,-86.19969,cleared,0.0,1.0,0.0,510
37.327409,-86.142176,cleared,0.0,0.908,0.092,617
37.327409,-86.140939,cleared,0.0,0.98,0.02,542
37.327408,-86.139084,cleared,0.0,1.0,0.0,683
37.327407,-86.137229,cleared,0.0,1.0,0.0,680
37.327407,-86.13661,cleared,0.318,0.642,0.04,522
37.327406,-86.134137,cleared,0.0,1.0,0.0,609
37.326919,-86.221953,cleared,0.138,0.793,0.068,484
37.326922,-86.210821,cleared,0.0,0.54,0.46,596
37.326922,-86.210203,cleared,0.0,1.0,0.0,729
37.326922,-86.209585,cleared,0.0,1.0,0.0,645
37.326922,-86.208966,cleared,0.034,0.966,0.0,696
37.326922,-86.208348,wooded,0.978,0.022,0.0,644
37.326923,-86.200927,cleared,0.459,0.516,0.025,314
37.326916,-86.143413,cleared,0.0,0.933,0.067,608
37.326916,-86.142795,cleared,0.0,0.923,0.077,638
37.326915,-86.14094,cleared,0.0,1.0,0.0,664
37.326915,-86.140321,cleared,0.0,0.791,0.209,502
37.326913,-86.137229,cleared,0.009,0.984,0.007,449
37.326913,-86.136611,cleared,0.05,0.931,0.02,564
37.326913,-86.135992,cleared,0.342,0.64,0.019,483
37.326912,-86.134755,cleared,0.0,1.0,0.0,406
37.326912,-86.133519,cleared,0.357,0.541,0.101,207
37.326426,-86.217006,wooded,1.0,0.0,0.0,520
37.326428,-86.210821,water,0.114,0.352,0.533,542
37.326428,-86.210203,cleared,0.0,0.993,0.007,721
37.326428,-86.209584,cleared,0.0,1.0,0.0,591
37.326428,-86.208348,wooded,0.765,0.235,0.0,634
37.326429,-86.200308,cleared,0.207,0.791,0.002,503
37.326422,-86.14465,cleared,0.357,0.643,0.0,482
37.326422,-86.144032,cleared,0.0,0.923,0.077,572
37.326422,-86.143414,cleared,0.0,1.0,0.0,720
37.326421,-86.142177,cleared,0.0,1.0,0.0,608
37.326421,-86.141558,cleared,0.0,1.0,0.0,724
37.32642,-86.139085,cleared,0.0,1.0,0.0,727
37.326419,-86.135374,cleared,0.193,0.751,0.056,570
37.326418,-86.134756,cleared,0.0,0.998,0.002,459
